"id","sex","name","last_name","email_addr","phone","date_of_birth","passport","locality_koatuu","locality_katottg","locality_type","locality_name","postal_code"
"303060905","True","Теодор","Овсієнко","fedirvakulenko@kovalenko.org","(095)132-45-67","2006-12-08","РМ 271715","8134706670","UA01000000000802005","селище","Боково-Хрустальне","75529"
"438622195","False","Тетяна","Ватаманюк","bohodar90@lemeshko.ua","092 269 35 03","2007-02-16","КА 632661","8130787364","UA01000000000785702","селище","Сміла","32146"
"984400732","False","Данна","Штокало","viashchenko@tkach.ua","0980238657","2018-09-06","665889116","8367277702","UA01000000000893477","хутір","Угнів","06404"
"61343962","False","Віра","Івасюк","qvasylechko@shovkoplias-yizhakevych.укр","+380968932320","2008-08-30","158369627","8048019183","UA01000000000152306","хутір","Острог","71937"
"551776372","False","Маруся","Заїка","giurchuk@vernyhora-adamenko.net","+380676079028","2019-05-22","928194641","8143437531","UA01000000000883853","село","Скалат","60103"
"13693190","False","Володимира","Бабко","dbaidak@yermolenko.ua","067 948 24 14","2004-12-12","189314685","8131611025","UA01000000000643059","селище","Верхньодніпровськ","15444"
"168715262","False","Алла","Гуцуляк","fartemenko@tsybulenko.org","+38(093)866-39-09","2012-05-29","215926141","8005174665","UA01000000000652712","хутір","Липовець","47082"
"845330203","True","Лукʼян","Бабиченко","valentyna68@azhazha-shchyrytsia.info","067 319 58 03","2005-03-23","УК 138946","8444293218","UA01000000000841680","хутір","Курахове","91576"
"658848109","True","Руслан","Воблий","vitrukhryhorii@romanenko.info","066 506 99 49","2014-06-13","ТВ 472114","8381071194","UA01000000000243968","хутір","Жмеринка","13855"
"614638875","False","Тереза","Данько","hzinchenko@mykhaliuk.org","+38(095)102-93-17","2012-05-12","МУ 535028","8381931996","UA01000000000404415","село","Хрестівка","73542"
"608122751","True","Максим","Корж","baranykvolodymyra@nestaiko.ua","+380946286443","2021-04-12","438136676","8170523272","UA01000000000823339","хутір","Покров","31488"
"665482879","False","Ірена","Оберемко","ihnatieremenko@vanchenko.net","0738493218","2004-08-14","ВТ 780363","8186847966","UA01000000000200994","місто","Мерефа","07704"
"938093086","True","Іван","Швачко","artem93@havryshkevych.org","(092)590-69-34","2011-08-26","ЕС 449282","8199376536","UA01000000000389370","хутір","Хотин","78354"
"39478322","True","Ростислав","Шамрай","sviatoslava51@pavlyk.ua","067 732 38 97","2005-05-22","277772497","8258072937","UA01000000000893179","хутір","Севастополь","76416"
"916039455","False","Ярина","Михалюк","marynashtepa@zakusylo.com","+380926269575","2021-10-09","798628141","8315377730","UA01000000000143976","село","Зіньків","72046"
"233552919","True","Демид","Ковалюк","halynapustovit@vernyhora-piatachenko.org","0994385304","2014-05-02","МХ 398126","8203284963","UA01000000000014437","селище","Миронівка","61817"
"504861679","False","Ярина","Рак","iaroslava80@reva.net","+38(097)533-90-88","2018-05-16","726443839","8382101869","UA01000000000955380","місто","Бурштин ","86960"
"122960695","False","Богданна","Гречко","volodymyraruban@hrechanyk.org","+380943314980","2013-06-05","648459409","8362085631","UA01000000000170268","село","Тернопіль","09415"
"166165976","True","Дмитро","Скиба","oleksandr97@ivanychuk-oliinyk.info","(099)055-52-58","2021-08-21","888546889","8428421479","UA01000000000741135","місто","Татарбунари","70963"
"381342204","True","Болеслав","Батуринець","plavrenko@duplii.org","(091)054-24-85","2013-07-25","029390819","8157273210","UA01000000000958371","село","Виноградів","68931"
"391417544","False","Віолетта","Єресько","akozak@ivanychuk-lesyk.com","050 122 38 61","2016-11-14","510468002","8471557295","UA01000000000323870","хутір","Нікополь","98018"
"531617244","True","Теодор","Павличенко","devdiukoryna@matviienko-riaboshapka.укр","+380939475908","2005-05-19","558380932","8110693333","UA01000000000815575","село","Березань ","63843"
"810833724","False","Михайлина","Гайдай","arkadiiiurchyshyn@shevchenko-parasiuk.org","096 068 59 59","2011-08-15","НТ 520109","8355861646","UA01000000000738026","хутір","Чернігів","09683"
"761762463","False","Богданна","Швачко","mariia14@dzhus.net","+38(093)749-76-68","2023-10-14","СЕ 663698","8428531596","UA01000000000323856","селище","Карлівка","93736"
"119007504","True","Трохим","Калениченко","solomiiaprotsenko@somko-svystun.net","(095)994-53-46","2005-03-10","КТ 538583","8215424241","UA01000000000935944","місто","Пирятин","76313"
"444905065","False","Володимира","Жайворон","loliinyk@ustenko.ua","+38(096)947-34-75","2012-08-04","588709408","8003685271","UA01000000000566021","місто","Південне ","98436"
"849015713","False","Галина","Мірошниченко","zhalilooles@malyshko.ua","0953278520","2022-08-03","УХ 414716","8471661438","UA01000000000103883","місто","Новомосковськ","01606"
"677965590","False","Тереза","Данченко","marusia61@nalyvaiko.ua","0995149243","2002-01-10","675120152","8491675618","UA01000000000280977","селище","Дружба ","63634"
"885398645","False","Анжела","Даценко","turkalovalerii@franchuk-vakhnii.net","+38(092)311-98-97","2015-05-02","УС 343545","8415971858","UA01000000000849303","село","Суходільськ","22234"
"337176632","False","Єва","Абрагамовська","pvitruk@duplii-tsybulenko.укр","(068)902-39-77","2004-08-27","НС 600640","8279043367","UA01000000000614956","хутір","Кам'янка-Бузька","48024"
"173274514","True","Болеслав","Аронець","ohavrysh@ovsiienko-dzyndra.org","+38(094)378-53-48","2004-02-26","597509426","8250378020","UA01000000000346809","селище","Малин","77462"
"39739836","False","Людмила","Онуфрієнко","iashchenkofeofan@yeresko-andriishyn.укр","066 541 23 98","2020-11-11","КМ 704717","8330290564","UA01000000000367604","село","Арциз","37882"
"187390368","True","Костянтин","Цюпа","alinaarkhypenko@gerus-dziuba.ua","(091)342-97-93","2014-05-08","РМ 934993","8447611777","UA01000000000788826","селище","Козятин","52627"
"270133705","False","Софія","Червоненко","mykhailomedvedenko@tryhub-datsiuk.ua","(091)826-62-34","2024-06-21","949689398","8217695184","UA01000000000735209","селище","Бунге ","38847"
"597655851","False","Камілла","Цибуленко","marta81@korolenko.net","+380964181439","2018-09-10","КУ 620688","8293144683","UA01000000000300466","село","Вишгород","20236"
"60663759","False","Орина","Жарко","illiaarkhypenko@tovstolis-shylo.ua","(067)624-26-32","2020-08-08","ОА 620875","8158005068","UA01000000000314893","хутір","Брянка","21207"
"162866524","False","Тетяна","Пелех","liza28@tverdokhlib.org","096 000 68 74","2003-08-29","ХВ 959966","8339972590","UA01000000000125195","селище","Нова Каховка","95301"
"646273517","False","Олена","Гунько","albinastelmakh@salii.org","+380988183359","2006-11-30","116075097","8021954669","UA01000000000828277","місто","Берестечко","36329"
"30432598","True","Семен","Наливайко","karpenkomykhailyna@yurchyshyn.укр","0631281945","2002-07-28","ЕХ 038241","8126493839","UA01000000000660896","селище","Миронівка","98439"
"50592682","True","Августин","Оніщук","edyta29@redko.info","+380935875689","2015-01-05","208706090","8133177113","UA01000000000425507","селище","Радехів","58995"
"38632755","False","Дарина","Андрієвич","tsymbaliukdavyd@hohol-durdynets.укр","0911903086","2024-07-09","ЕК 726016","8414790873","UA01000000000739221","селище","Красноград","53327"
"723682141","False","Надія","Скопенко","nadiia91@ovsiienko.укр","+380927673822","2002-09-16","782579040","8221021856","UA01000000000659783","селище","Южноукраїнськ","48121"
"997897891","False","Марія","Жученко","bandriichuk@yemelianenko.org","094 197 90 35","2011-08-12","552028298","8002872864","UA01000000000479499","село","Зоринськ","21413"
"207087359","False","Лариса","Заїка","liliia86@tsymbaliuk-shvaika.net","094 132 49 45","2012-04-25","523895491","8465854257","UA01000000000803666","хутір","Хорол ","56924"
"893556116","True","Юхим","Носаченко","ievhenpavlenko@tymchuk.org","+380983586072","2000-06-15","530069302","8322754919","UA01000000000060526","селище","Миронівка","81580"
"297376718","False","Галина","Пилипенко","oleh40@dzhus.ua","0730380587","2005-10-17","538634662","8340457925","UA01000000000652394","місто","Харків","91090"
"864525437","True","Давид","Козак","ielysei17@gerus-khudobiak.info","+38(067)220-52-35","2011-02-23","387847892","8444408345","UA01000000000896448","місто","Коломия","30292"
"128985023","False","Михайлина","Проценко","azar86@makarenko.org","+38(097)670-11-03","2012-10-14","889409166","8131870721","UA01000000000513137","село","Жидачів","77803"
"122201381","False","Ганна","Засядько","artymyshynfedir@tereshchuk.info","+380665904717","2011-10-18","375702951","8221979699","UA01000000000578148","місто","Калинівка ","64854"
"302654586","False","Алла","Примаченко","davymukaoryna@kadeniuk.org","+38(098)332-70-67","2016-02-08","АВ 506705","8133592707","UA01000000000460941","хутір","Богуслав","85345"
"17003853","False","Наталія","Забарна","iashchenkomykolai@charnysh-tryhub.org","0944835021","2013-06-03","076458116","8174972442","UA01000000000668494","село","Хмельницький","39458"
"603749004","False","Богданна","Лесик","bohuslavaderevianko@davydenko.net","+38(092)838-15-50","2009-11-07","022410217","8025018964","UA01000000000063923","хутір","Чоп","70327"
"944284183","True","Костянтин","Луценко","zaporozhetsmariana@baran.info","+380979966073","2018-12-15","661473190","8305068907","UA01000000000924551","хутір","Донецьк","88864"
"705754122","True","Пантелеймон","Ніколюк","kasaula@korpaniuk.com","(073)462-29-77","2015-04-17","853665057","8136248895","UA01000000000847432","селище","Новогродівка","49666"
"48434772","False","Орися","Чміль","aivanchenko@zatovkaniuk.net","+38(094)805-67-42","2000-06-14","УА 709511","8475581735","UA01000000000060102","село","Вижниця","47788"
"198523105","True","Вадим","Лагода","adamchukmakar@kharchenko.укр","068 133 33 03","2021-05-01","566906938","8364523116","UA01000000000764416","село","Первомайськ","36414"
"371795710","True","Варфоломій","Єременко","ihnat96@bashpolchenko.org","+380930847072","2022-02-01","ЕЕ 651890","8050170239","UA01000000000786870","село","Вознесенівка","07690"
"78479871","False","Златослава","Коваленко","khomenkorozaliia@skoryk.com","+380992219764","2018-03-10","КР 160585","8005082424","UA01000000000000240","хутір","Ржищів","61773"
"573722728","True","Павло","Даниленко","gokhrymovych@shylo.укр","063 494 83 81","2012-03-07","ХС 720443","8181702951","UA01000000000682551","село","Рава-Руська","25468"
"149461691","False","Данна","Титаренко","clupii@bakumenko-zaporozhets.укр","+38(097)104-55-84","2017-11-26","246484163","8202814880","UA01000000000708648","хутір","Петрово-Красносілля","44427"
"696941945","True","Володимир","Сиротенко","onyshchenkoalbina@sirobaba.укр","(050)059-96-30","2012-03-09","АА 714409","8011894186","UA01000000000065561","селище","Яворів","36845"
"788666960","True","Азар","Хомик","wredko@dashenko.net","0970331304","2007-08-05","210560706","8017187338","UA01000000000212096","місто","Суми","93995"
"273312009","True","Ігнат","Деревʼянко","iaroslavavashchenko-zakharchenko@drozdenko.net","(063)956-02-60","2012-01-19","671187145","8189806591","UA01000000000071422","місто","Малин","50971"
"194708971","False","Єва","Гаврилюк","virazinkevych@shelest-zhuravel.укр","096 092 09 19","2005-03-06","441502261","8366394308","UA01000000000991760","місто","Вугледар","70181"
"843674654","True","Болеслав","Охримович","danzasukha@nehoda-babych.укр","(050)493-97-98","2020-11-01","243019425","8045284029","UA01000000000389477","місто","Ялта","98763"
"598540846","True","Охрім","Бабенко","turkalovalentyn@vashchenko.ua","+38(097)596-43-07","2001-04-04","545798778","8127744678","UA01000000000956430","хутір","Жашків","21241"
"258966829","True","Аркадій","Колісниченко","szasiadko@yemelianenko.com","(097)462-44-33","2010-09-28","727417163","8083498593","UA01000000000222920","село","Немирів","04219"
"278311394","True","Онисим","Алексюк","zubkoustym@artymovych.com","+380922219583","2022-09-10","УВ 381592","8273302170","UA01000000000028414","село","Вашківці","21043"
"495825049","False","Ольга","Артимишин","oksanaiemelianenko@chaban.укр","0675791055","2000-08-07","ЕЕ 486848","8290595774","UA01000000000616933","селище","Чоп","46742"
"394034504","True","Єлисей","Гриценко","iermolenkoalbina@atamaniuk.org","(098)594-86-71","2014-08-14","594326078","8134861928","UA01000000000822918","село","Березівка","63612"
"485504832","False","Ярослава","Чуйко","pshchors@yerchenko.укр","+380987939593","2006-03-21","034357544","8455636247","UA01000000000952525","село","Надвірна","92623"
"468100964","True","Владислав","Фаренюк","omelianzhalilo@balaban-yatsenko.ua","+38(091)327-77-86","2006-10-08","399353377","8332810004","UA01000000000080851","місто","Кипуче","18218"
"317839277","False","Ліза","Свистун","havrylo02@rebryk.укр","050 142 73 89","2010-09-21","АЕ 504194","8172527472","UA01000000000422273","селище","Зеленодольськ","48114"
"437364536","False","Тереза","Щербань","tytarenkonestor@baida.info","+380664736466","2015-01-31","ВК 979884","8293144581","UA01000000000868312","місто","Сорокине","13847"
"631474444","False","Лариса","Терещук","atamanchukmakar@atamanchuk.com","+380735599650","2002-07-29","823699915","8244735274","UA01000000000558663","село","Вашківці","41552"
"365115533","True","Орхип","Наливайко","leontiiakulenko@tykha.net","+38(068)978-58-66","2003-03-26","863959388","8424267002","UA01000000000883171","хутір","Гадяч","13464"
"378530091","False","Марʼяна","Алексеєнко","solomiia87@liashko-nosachenko.com","099 464 19 10","2006-03-28","124904209","8099151203","UA01000000000316323","село","Авдіївка","58980"
"430626358","False","Єлисавета","Данькевич","pustovitparmen@udovychenko.org","(068)750-79-33","2003-11-07","503381311","8314919358","UA01000000000509535","село","Сарни","05601"
"865302407","True","Роман","Єременко","vadym10@huz.info","(097)487-29-09","2012-09-24","481645098","8116206621","UA01000000000095839","місто","Чорнобиль","72556"
"679398929","False","Любов","Андрієвич","jiurchyshyna@zasenko.ua","068 139 28 94","2019-12-01","ХХ 377829","8080460073","UA01000000000650470","село","Святогірськ","66102"
"344732246","False","Ярина","Гаврилишин","valentyna80@prytula.org","+380932594285","2012-01-23","159842630","8337520233","UA01000000000264231","село","Золотоноша","38533"
"944481526","True","Артем","Нестеренко","iustyna11@svystun.info","+380676056132","2005-09-06","759053670","8293500939","UA01000000000265341","місто","Тисмениця","88074"
"418133529","False","Варвара","Заїка","skyrdadaryna@yashchuk.org","0936266183","2001-04-12","507311980","8168855284","UA01000000000012689","місто","Бобринець","74956"
"346556504","False","Пріска","Савенко","vashchukprokhir@furs.com","(095)475-70-83","2004-10-27","956982747","8286560856","UA01000000000569776","місто","Дубляни","86569"
"187685479","True","Євген","Усик","korolenkoprokhir@holyk-baranets.net","0670548782","2005-04-16","ТР 562553","8245085835","UA01000000000366800","місто","Боярка","40288"
"87657394","True","Костянтин","Литвиненко","valentynabaidak@tsarenko.net","+38(095)202-75-55","2011-08-25","206486568","8242662454","UA01000000000926918","хутір","Сокаль","93655"
"456868473","False","Ольга","Смик","yiatsenko@tsiutsiura.укр","0682911430","2000-01-08","389278750","8200762678","UA01000000000539871","місто","Прип'ять ","16686"
"42531043","False","Златослава","Вишивана","artem70@konoplenko-abramenko.com","(092)822-12-44","2018-11-27","272831479","8374405916","UA01000000000835879","село","Джанкой","76407"
"810445221","True","Олесь","Оніщук","jtalan@kanivets-shovkoplias.com","093 257 77 69","2018-08-18","876964917","8174021602","UA01000000000730358","хутір","Хорол ","42303"
"127655700","True","Соломон","Нестеренко","kbarannyk@bazylevych-havrylyshyn.com","0941010631","2018-06-29","625112335","8444672132","UA01000000000584132","селище","Татарбунари","12116"
"47383440","True","Тимофій","Тесленко","illiahaidenko@usyk.info","+380732120921","2016-02-29","845692961","8340824267","UA01000000000349969","хутір","Батурин","06310"
"971832006","True","Віктор","Канівець","svyrydenkomyron@hrytsenko.net","066 781 17 41","2023-05-02","ХВ 790570","8435199889","UA01000000000861585","місто","Львів","21236"
"90281574","True","Кирило","Кириленко","opanas94@shamrai-velychko.info","(096)671-25-70","2001-04-06","947684679","8404383811","UA01000000000239308","місто","Тульчин","26527"
"60941419","False","Оксенія","Артимишина","boryssyrotenko@havrylyshyn.com","+380918528653","2003-01-05","827001139","8127944720","UA01000000000997436","село","Полонне","94586"
"794386470","False","Альбіна","Дубас","violetta44@dzhus.net","+380670231483","2009-09-01","997759638","8265319735","UA01000000000139142","місто","Долина ","36027"
"692699898","False","Оксенія","Цюцюра","rhavriushenko@adamchuk.com","+38(095)603-50-29","2009-07-31","ТК 511133","8393489431","UA01000000000842237","село","Галич","12233"
"699164196","False","Ярослава","Чаленко","hlib92@prokopovych.info","0973308596","2023-05-16","328084414","8338713326","UA01000000000022621","місто","Кривий Ріг","30499"
"270003806","False","Оксенія","Редько","hdubyna@miroshnychenko-batiuk.info","092 462 15 08","2012-04-26","935791517","8359303097","UA01000000000397994","хутір","Селидове","08854"
"830018106","True","Гордій","Базилевський","rubetssvitlana@parasiuk-stus.org","068 478 02 50","2012-05-12","847423691","8465563028","UA01000000000910062","селище","Христинівка","96436"
"287369383","True","Антон","Матвієнко","haivoronskyinestor@babychenko.ua","(096)822-04-45","2018-02-18","495447995","8262506048","UA01000000000818420","селище","Кам'янка (Черкаська область)","20769"
"509014220","False","Марта","Лавренко","avhustyn39@havryliv-adamenko.com","+380685112961","2008-06-14","958598220","8486763897","UA01000000000800925","хутір","Скадовськ","31931"
"466834636","False","Віра","Вакарчук","onysymrak@korzh.укр","063 272 44 18","2010-06-21","296818564","8392057153","UA01000000000570425","хутір","Новогродівка","07538"
"89013211","True","Лукʼян","Забарний","stepanvovk@mazepa-mykhaliuk.info","(093)438-12-84","2019-04-30","233051068","8293189345","UA01000000000748611","село","Копичинці","18627"
"489932626","False","Єлисавета","Дробаха","dankivalla@artemenko.ua","093 648 06 88","2005-09-12","902297275","8216156449","UA01000000000426157","місто","Вільногірськ","89629"
"927375651","False","Олена","Єсипенко","iaremazinchuk@ostapchuk.com","092 321 90 15","2020-07-27","674258789","8394946889","UA01000000000231587","село","Коростишів","29038"
"241224704","True","Марко","Макаренко","iustym45@yevtushenko.org","0631021557","2009-04-26","124322460","8040803790","UA01000000000112660","місто","Покров","38857"
"688980888","True","Хома","Перепелиця","hordii95@neporozhnii.укр","+38(096)040-43-27","2016-04-13","686608552","8055850952","UA01000000000133833","селище","Бар","62478"
"239926926","True","Павло","Власюк","ldemianenko@zakharchenko-haivoronskyi.ua","096 276 50 88","2024-08-07","ОО 292348","8308446741","UA01000000000518829","місто","Борзна","87848"
"270452489","False","Віра","Ващук","tetianatsymbaliuk@zhuchenko.com","0960564724","2022-10-17","ЕУ 357772","8223963173","UA01000000000867669","місто","Обухів","28945"
"260941025","True","Єлисей","Талан","iarematverdokhlib@salii.org","0944752555","2002-08-20","КС 202683","8030809903","UA01000000000561978","селище","Гребінка","95870"
"129102293","False","Богданна","Карпенко","ihortsybulenko@veres-kozachenko.info","+380500258177","2010-04-14","ЕМ 254519","8352779462","UA01000000000481993","місто","Селидове","51631"
"833724610","True","Болеслав","Фурс","klymentskyba@ivashchenko-yemelianenko.org","0954592030","2006-05-31","008062413","8259080228","UA01000000000565366","хутір","Кропивницький","21157"
"334998295","False","Орися","Жарко","hhuzii@vakulenko.org","050 418 70 20","2009-05-06","СУ 513403","8427511767","UA01000000000403798","хутір","Світлодарськ","37096"
"48063003","True","Геннадій","Смик","mbezditko@dzhus-babiichuk.укр","(073)664-89-83","2015-09-14","КР 048468","8136247152","UA01000000000001355","село","Помічна","25460"
"280379222","True","Тарас","Цюцюра","nmalyshko@yevdokymenko.net","+38(066)271-61-68","2001-04-08","139385475","8007410571","UA01000000000572196","село","Новоукраїнка","09825"
"820616567","True","Олекса","Вишняк","ovcharenkoklavdiia@havryliuk.info","050 722 76 18","2009-06-24","364398213","8238037106","UA01000000000134333","селище","Пустомити","52078"
"923729452","True","Опанас","Чуприна","spas91@karmaliuk-demianenko.ua","+38(050)349-26-88","2011-06-15","318177446","8145524689","UA01000000000389219","село","Хотин","15907"
"60209352","True","Феофан","Пʼятаченко","olha34@ustenko.net","095 477 94 25","2014-07-07","СА 746356","8485015046","UA01000000000588859","селище","Сєвєродонецьк","14074"
"13795267","True","Яків","Скоробогатько","boryslavderkach@mazur-vdovenko.укр","095 630 27 88","2004-05-21","СА 556996","8124180131","UA01000000000832875","місто","Глухів","94468"
"269106560","True","Олекса","Девдюк","zhohol@smyk.net","073 204 29 74","2017-08-15","НА 900841","8205114675","UA01000000000212921","село","Сватове","64266"
"830972145","True","Опанас","Василашко","liubov54@tykha.укр","0688615003","2005-10-01","АТ 857077","8362738227","UA01000000000432138","селище","Залізне","33294"
"103561432","True","Зиновій","Козаченко","wsachenko@tovstolis.com","094 348 53 77","2007-08-21","655546202","8456780969","UA01000000000741999","місто","Острог","66944"
"712801479","True","Макар","Ніколюк","chumakarsen@yarema-andriienko.info","+38(096)384-19-65","2019-10-17","164286344","8409196418","UA01000000000410144","місто","Звенигородка","47460"
"84460381","False","Емілія","Деркач","dupliiolena@mykhailiuk.укр","073 816 82 77","2012-10-16","078613312","8264449300","UA01000000000733579","місто","Герца","36998"
"60389598","False","Тетяна","Павленко","adapryimak@isaievych-yakovenko.info","(073)536-27-17","2007-10-30","300085393","8260209591","UA01000000000607118","хутір","Гнівань","83445"
"428306899","True","Климент","Гаврюшенко","danylenkoihor@yeshchenko.com","+38(063)485-23-19","2010-01-25","185169574","8249155754","UA01000000000326035","хутір","Мирноград","29435"
"694325900","True","Теодор","Жайворон","dutkavadym@deisun.ua","0974390579","2021-09-05","169602792","8152761582","UA01000000000229618","хутір","Липовець","60406"
"406479533","False","Златослава","Андрійчук","wshamrai@telizhenko-verkhovynets.ua","+380923510848","2010-07-08","668512835","8133657606","UA01000000000275792","селище","Івано-Франківськ","91551"
"178265017","False","Богданна","Рябошапка","levko05@barannyk.net","+38(091)005-76-77","2005-01-23","225509528","8153343367","UA01000000000768319","селище","Охтирка","35950"
"993768965","True","Феофан","Яремко","zakusylovolodymyr@bhydenko.org","+38(098)658-64-99","2012-09-07","958748496","8123072904","UA01000000000045664","село","Луганськ","36171"
"499199126","False","Дарина","Панчук","zasiadkoolha@fesenko-andriievych.укр","(097)915-71-59","2003-02-01","ЕР 755059","8399577084","UA01000000000359346","місто","Вижниця","88525"
"75908738","False","Варвара","Овчаренко","baranetsavhustyn@rudyk-korbut.net","0672789995","2015-04-10","155943747","8262958560","UA01000000000131702","місто","Ічня","58587"
"388361822","True","Василь","Гупало","volodymyrdurdynets@eibozhenko.com","+38(096)514-72-53","2015-03-14","МН 662242","8323274377","UA01000000000739342","місто","Благовіщенське","82845"
"617403604","False","Тереза","Лисенко","kovpakkyrylo@havriushenko.укр","0947181434","2021-10-12","014357393","8130954114","UA01000000000550321","місто","Калуш","75890"
"338634938","True","Марко","Ісаєнко","zlatoslava51@atroshchenko-dakhno.ua","(094)349-54-95","2006-05-11","ВХ 222600","8487853289","UA01000000000045062","хутір","Красноград","47627"
"589440136","False","Валентина","Зубко","shutkolevko@stelmakh.com","+380951117721","2015-12-02","ХН 689344","8434310671","UA01000000000139775","селище","Ясинувата","69380"
"643109158","False","Наталія","Ґерус","iaroslavapalii@tarasenko.net","0925187186","2008-04-10","815012352","8224363742","UA01000000000134660","селище","Ірміно","14003"
"549914692","True","Віталій","Шило","redkoomelian@abrahamovska-kolodub.укр","(093)603-16-03","2016-12-04","582906735","8294504811","UA01000000000154935","село","Прилуки","52133"
"200916199","True","Вʼячеслав","Чумаченко","ofastenko@dankevych-hrechanyk.укр","+38(073)650-16-42","2014-10-07","535334277","8137560153","UA01000000000203355","хутір","Балта","83285"
"312189162","True","Болеслав","Габелко","havrylohaidabura@chervonenko-ivanchenko.info","050 817 03 69","2015-12-19","ХЕ 444612","8166101742","UA01000000000158192","місто","Федорівка","30532"
"228246516","True","Пантелеймон","Єрьоменко","avermenych@danyliuk-tsybulenko.ua","0669114650","2011-08-26","ТУ 306893","8231252936","UA01000000000460682","хутір","Фастів","56888"
"548011054","False","Марʼяна","Яковенко","antonriaboshapka@hrytsenko-mykhaliuk.net","068 113 53 62","2004-08-05","432253842","8476649680","UA01000000000105105","село","Ніжин","27060"
"266085697","False","Дарина","Вишивана","havryshboleslav@suprunenko.com","0950862999","2006-09-20","УР 758812","8379000344","UA01000000000706100","селище","Шахтарськ","33027"
"448256194","False","Ірина","Романенко","kamillamalyshko@tytarenko.укр","(097)525-48-11","2020-09-19","684941412","8099225439","UA01000000000492576","хутір","Першотравенськ","83563"
"862696866","False","Варвара","Левченко","bvakarchuk@ivashchenko-teslia.net","0677441793","2003-04-20","РМ 853545","8125289328","UA01000000000605377","село","Нова Каховка","22219"
"190612485","False","Ольга","Дерегус","viacheslavkyrylenko@chaika.net","066 281 63 89","2008-12-25","МК 238096","8210751717","UA01000000000477537","село","Пустомити","82342"
"551581544","True","Кирило","Нестайко","stepangoliash@yatseniuk.net","+38(073)232-93-12","2007-04-18","856899212","8498597810","UA01000000000707069","селище","Ізяслав","39486"
"380628810","True","Трохим","Забашта","marusiaiaremkiv@androshchuk-huzenko.info","0988625014","2022-02-21","ТС 547513","8294566600","UA01000000000134771","селище","Іловайськ","69448"
"93511951","True","Станіслав","Верхола","lfranchuk@drozd-bandera.net","+380737119406","2006-05-02","935764125","8406444739","UA01000000000763027","село","Буськ","45754"
"466836547","True","Роман","Карпенко","liashkoemiliia@yevdokymenko.info","+38(050)090-95-33","2012-02-27","610029608","8273777996","UA01000000000825397","село","Дубно","99993"
"489079572","False","Амалія","Іщак","omelian30@deriazhna-miroshnychenko.укр","+38(092)666-50-42","2008-12-23","УВ 646458","8081753278","UA01000000000494221","місто","Білицьке","89698"
"542838646","True","Юхим","Забіла","kovpakokseniia@bashpolchenko.net","0947171533","2008-05-14","ХН 901985","8428581857","UA01000000000149355","місто","Лебедин","26528"
"932354729","False","Ганна","Наливайко","sirkoieva@kovalenko.com","+380632159360","2011-02-19","175316570","8400165277","UA01000000000790710","селище","Кадіївка","80077"
"781756142","False","Ярина","Малик","tmishchenko@hunko-radchenko.net","0925757872","2005-03-09","119328089","8374819800","UA01000000000733995","хутір","Снігурівка","58753"
"114696409","True","Гордій","Лавренко","akaras@davydenko-pavlyk.com","+380501102444","2018-03-02","974986103","8211311084","UA01000000000161654","хутір","Маріуполь","72449"
"915972364","False","Володимира","Петренко","panaskozak@sahal.org","092 900 52 63","2017-02-08","828880427","8175121212","UA01000000000702310","селище","Южне","38990"
"800931557","True","Йосип","Назаренко","vumanets@verkhola.info","(050)996-55-34","2005-07-19","758360910","8333860865","UA01000000000257219","місто","Бердянськ","19132"
"591793114","False","Соломія","Забашта","panteleimononufriienko@kadeniuk.info","096 842 17 41","2022-04-24","820869172","8004457185","UA01000000000242932","хутір","Ладижин","36299"
"640748098","True","Борислав","Власюк","pzabarna@medvedenko.net","+38(096)671-56-47","2023-08-24","АУ 930688","8047133974","UA01000000000942464","село","Андрушівка","38691"
"320469846","False","Еріка","Фартушняк","xvasylashko@artiushenko.info","+380915995886","2012-06-10","255251576","8242436308","UA01000000000686086","місто","Федорівка","29411"
"255870857","True","Руслан","Тесленко","khomykmariana@isaievych-vernyhora.info","091 818 55 37","2001-11-29","166578462","8351271992","UA01000000000395350","селище","Деражня","33236"
"728581796","False","Мілена","Конопля","stepaniukhymenko@shvachko.ua","+38(063)167-97-04","2010-08-21","НН 483077","8155413411","UA01000000000298500","місто","Жашків","38506"
"236283332","True","Назар","Супруненко","kostiantynmasokha@aleksiichuk-havryliuk.info","073 666 76 55","2022-01-26","741972629","8346294293","UA01000000000187466","селище","Ялта","34648"
"909215477","False","Тереза","Вобла","solomiiaizhak@redko.ua","(097)201-85-97","2012-04-15","534798023","8331752399","UA01000000000026748","хутір","Олевськ","56312"
"100220428","False","Мілена","Москаль","ishynkarenko@veres.net","+380668422062","2002-12-13","733081582","8095862655","UA01000000000885299","селище","Чистякове","09300"
"794864301","True","Едуард","Єрмоленко","nnesterenko@lemeshko-vernydub.org","066 256 14 96","2010-10-14","901542604","8195573016","UA01000000000215151","село","Червоноград","78347"
"966310898","False","Єва","Бабій","danieremenko@bashtan.info","050 091 25 39","2007-01-08","АН 196219","8353010958","UA01000000000244529","місто","Новояворівськ","57379"
"439764012","False","Оксенія","Данчук","panteleimonsemenchenko@yurchyshyn.org","+380926282204","2015-03-04","933408392","8093667472","UA01000000000245272","місто","Рахів","81535"
